Year,Player,Tm,FGA,THREEPA
1996,Acie Earl,TOR,276,3
1996,Tyus Edney,SAC,740,144
1996,Blue Edwards,VAN,956,245
1996,Doug Edwards,VAN,91,4
1996,James Edwards,CHI,110,0
1996,Kevin Edwards,NJN,390,104
1996,Craig Ehlo,ATL,591,221
1996,Howard Eisley,UTA,242,62
1996,Mario Elie,HOU,357,127
1996,Sean Elliott,SAS,1127,392
1996,Dale Ellis,DEN,959,364
1996,LaPhonso Ellis,DEN,432,22
1996,LeRon Ellis,MIA,22,0
1996,Pervis Ellison,BOS,295,0
1996,Vincenzo Esposito,TOR,100,56
1996,Patrick Ewing*,NYK,1456,28
1996,Duane Ferrell,IND,166,8
1996,Danny Ferry,CLE,919,363
1996,Michael Finley,PHO,976,186
1996,Matt Fish,TOT,36,0
1996,Matt Fish,NYK,10,0
1996,Matt Fish,DEN,26,0
1996,Vern Fleming,NJN,524,28
1996,Sherell Ford,SEA,80,25
1996,Greg Foster,UTA,244,8
1996,Rick Fox,BOS,928,272
1996,Kevin Gamble,TOT,379,114
1996,Kevin Gamble,MIA,297,91
1996,Kevin Gamble,SAC,82,23
1996,Kevin Garnett,MIN,735,28
1996,Chris Gatling,TOT,567,1
1996,Chris Gatling,GSW,308,1
1996,Chris Gatling,MIA,259,0
1996,Kenny Gattison,VAN,190,0
1996,Matt Geiger,CHH,666,8
1996,Kendall Gill,TOT,524,79
1996,Kendall Gill,CHH,372,54
1996,Kendall Gill,NJN,152,25
1996,Armen Gilliam,NJN,1216,1
1996,Gerald Glass,TOT,33,6
1996,Gerald Glass,NJN,28,5
1996,Gerald Glass,CHH,5,1
1996,Anthony Goldwire,CHH,189,83
1996,Greg Graham,TOT,193,82
1996,Greg Graham,PHI,32,14
1996,Greg Graham,NJN,161,68
1996,Ron Grandison,TOT,58,14
1996,Ron Grandison,MIA,39,13
1996,Ron Grandison,ATL,4,1
1996,Ron Grandison,NYK,15,0
1996,Brian Grant,SAC,842,17
1996,Gary Grant,NYK,181,24
1996,Greg Grant,TOT,99,34
1996,Greg Grant,PHI,48,18
1996,Greg Grant,WSB,28,10
1996,Greg Grant,DEN,23,6
1996,Harvey Grant,POR,679,67
1996,Horace Grant,ORL,677,6
1996,A.C. Green,PHO,444,52
1996,Tom Gugliotta,MIN,1004,86
1996,Jack Haley,CHI,6,0
1996,Thomas Hamilton,BOS,31,0
1996,Geert Hammink,TOT,4,0
1996,Geert Hammink,ORL,2,0
1996,Geert Hammink,GSW,2,0
1996,Tom Hammonds,DEN,268,0
1996,Darrin Hancock,CHH,214,3
1996,Anfernee Hardaway,ORL,1215,283
1996,Tim Hardaway,TOT,992,379
1996,Tim Hardaway,GSW,606,232
1996,Tim Hardaway,MIA,386,147
1996,Derek Harper,NYK,939,325
1996,Ron Harper,CHI,501,104
1996,Lucious Harris,DAL,397,125
1996,Antonio Harvey,TOT,224,2
1996,Antonio Harvey,VAN,95,2
1996,Antonio Harvey,LAC,129,0
1996,Hersey Hawkins,SEA,936,380
1996,Alvin Heggs,HOU,5,0
1996,Alan Henderson,ATL,434,3
1996,Carl Herrera,SAS,97,1
1996,Sean Higgins,PHI,323,129
1996,Grant Hill,DET,1221,26
1996,Tyrone Hill,CLE,254,0
1996,Donald Hodge,TOT,24,0
1996,Donald Hodge,DAL,24,0
1996,Donald Hodge,CHH,0,0
1996,Fred Hoiberg,IND,19,3
1996,Jeff Hornacek,UTA,880,223
1996,Robert Horry,HOU,732,388
1996,Allan Houston,DET,1244,447
1996,Byron Houston,SAC,64,3
1996,Juwan Howard,WSB,1500,13
1996,Lindsey Hunter,DET,628,289
1996,Bobby Hurley,SAC,230,76
1996,Jaren Jackson,HOU,8,5
1996,Jim Jackson,DAL,1308,333
1996,Mark Jackson,IND,626,149
1996,Henry James,HOU,24,15
1996,Avery Johnson,SAS,887,31
1996,Darryl Johnson,CLE,12,1
1996,Eddie Johnson,IND,436,128
1996,Ervin Johnson,SEA,352,3
1996,Kevin Johnson,PHO,674,57
1996,Larry Johnson,CHH,1225,183
1996,Magic Johnson*,LAL,294,58
1996,Charles Jones,HOU,19,0
1996,Eddie Jones,LAL,685,227
1996,Popeye Jones,DAL,733,39
1996,Michael Jordan*,CHI,1850,260
1996,Reggie Jordan,ATL,71,0
1996,Adam Keefe,UTA,346,4
1996,Shawn Kemp,SEA,937,12
1996,Tim Kempton,ATL,0,0
1996,Steve Kerr,CHI,482,237
1996,Jerome Kersey,GSW,500,17
1996,Randolph Keys,MIL,208,71
1996,Jason Kidd,DAL,1293,396
1996,Chris King,VAN,585,113
1996,Frankie King,LAL,11,1
1996,Jimmy King,TOR,255,34
1996,Stacey King,MIA,36,0
1996,Joe Kleine,PHO,169,7
1996,Jon Koncak,ORL,175,9
1996,Toni Kukoc,CHI,787,216
1996,Christian Laettner,TOT,907,39
1996,Christian Laettner,MIN,582,31
1996,Christian Laettner,ATL,325,8
1996,Andrew Lang,TOT,790,5
1996,Andrew Lang,ATL,619,3
1996,Andrew Lang,MIN,171,2
1996,Antonio Lang,CLE,77,2
1996,Eric Leckner,DET,29,0
1996,Tim Legler,WSB,460,245
1996,Voshon Lenard,MIA,141,101
1996,Cedric Lewis,WSB,3,0
1996,Martin Lewis,TOR,60,7
1996,Alton Lister,TOT,105,0
1996,Alton Lister,MIL,9,0
1996,Alton Lister,BOS,96,0
1996,Brad Lohaus,TOT,175,122
1996,Brad Lohaus,SAS,96,65
1996,Brad Lohaus,NYK,79,57
1996,Grant Long,ATL,838,86
1996,Luc Longley,CHI,502,0
1996,George Lynch,LAL,272,13
1996,Sam Mack,HOU,287,135
1996,Don MacLean,DEN,547,49
1996,Mark Macon,DET,67,15
1996,Rick Mahorn,NJN,122,1
1996,Dan Majerle,CLE,748,414
1996,Jeff Malone,TOT,193,16
1996,Jeff Malone,PHI,160,16
1996,Jeff Malone,MIA,33,0
1996,Karl Malone*,UTA,1520,40
1996,Danny Manning,PHO,388,14
1996,Rich Manning,VAN,113,1
1996,Sarunas Marciulionis*,SAC,389,157
1996,Donny Marshall,CLE,68,30
1996,Donyell Marshall,GSW,314,94
1996,Cuonzo Martin,VAN,5,3
1996,Darrick Martin,TOT,362,69
1996,Darrick Martin,VAN,131,22
1996,Darrick Martin,MIN,231,47
1996,Jamal Mashburn,DAL,383,102
1996,Anthony Mason,NYK,798,0
1996,Tony Massenburg,TOT,432,3
1996,Tony Massenburg,TOR,196,0
1996,Tony Massenburg,PHI,236,3
1996,Vernon Maxwell,PHI,1052,460
1996,Lee Mayberry,MIL,364,189
1996,Bob McCann,WSB,153,2
1996,George McCloud,DAL,1281,678
1996,Clint McDaniel,SAC,23,6
1996,Antonio McDyess,DEN,881,4
1996,Jim McIlvaine,WSB,145,0
1996,Derrick McKey,IND,712,68
1996,Aaron McKie,POR,722,117
1996,Nate McMillan,SEA,238,121
1996,Loren Meyer,DAL,330,11
1996,Anthony Miller,LAL,35,2
